,index,speed,time
1866,1911,28,2023-09-06T13:10:36.000
1867,1912,27,2023-09-06T13:10:36.000
1868,1913,25,2023-09-06T13:10:36.000
1869,1914,18,2023-09-06T13:10:36.000
1870,1915,19,2023-09-06T13:10:36.000
1871,1908,26,2023-09-06T13:10:36.000
1872,1917,31,2023-09-06T13:10:36.000
1873,1916,19,2023-09-06T13:10:36.000
1874,1927,25,2023-09-06T13:10:36.000
1875,1926,33,2023-09-06T13:10:36.000
1876,1925,17,2023-09-06T13:10:36.000
1877,1924,27,2023-09-06T13:10:36.000
1878,1928,38,2023-09-06T13:10:36.000
1879,1922,25,2023-09-06T13:10:36.000
1880,1923,19,2023-09-06T13:10:36.000
1881,1919,27,2023-09-06T13:10:36.000
1882,1918,23,2023-09-06T13:10:36.000
1883,1921,25,2023-09-06T13:10:36.000
1884,1920,30,2023-09-06T13:10:36.000
1885,1903,20,2023-09-06T13:10:37.000
1886,1220,25,2023-09-06T13:20:53.000
1887,1210,30,2023-09-06T13:20:53.000
1888,1211,23,2023-09-06T13:20:53.000
1889,1213,29,2023-09-06T13:20:53.000
1890,1214,22,2023-09-06T13:20:53.000
1891,1215,15,2023-09-06T13:20:53.000
1892,1217,27,2023-09-06T13:20:53.000
1893,1218,14,2023-09-06T13:20:53.000
1894,1219,27,2023-09-06T13:20:53.000
1895,1221,28,2023-09-06T13:20:53.000
1896,1212,24,2023-09-06T13:20:53.000
1897,1223,29,2023-09-06T13:20:53.000
1898,1224,20,2023-09-06T13:20:53.000
1899,1225,30,2023-09-06T13:20:53.000
1900,1226,23,2023-09-06T13:20:53.000
1901,1227,30,2023-09-06T13:20:53.000
1902,1228,18,2023-09-06T13:20:53.000
1903,1229,14,2023-09-06T13:20:53.000
1904,1230,31,2023-09-06T13:20:53.000
1905,1231,26,2023-09-06T13:20:53.000
1906,1232,23,2023-09-06T13:20:53.000
1907,1233,27,2023-09-06T13:20:53.000
1908,1222,23,2023-09-06T13:20:53.000
1909,526,23,2023-09-08T12:50:28.000
1910,527,18,2023-09-08T12:50:28.000
1911,528,24,2023-09-08T12:50:28.000
1912,531,23,2023-09-08T12:50:28.000
1913,533,29,2023-09-08T12:50:28.000
1914,536,35,2023-09-08T12:50:28.000
1915,540,23,2023-09-08T12:50:28.000
1916,530,31,2023-09-08T12:50:28.000
1917,510,19,2023-09-08T12:50:29.000
1918,501,24,2023-09-08T12:50:29.000
1919,502,25,2023-09-08T12:50:29.000
1920,503,23,2023-09-08T12:50:29.000
1921,504,16,2023-09-08T12:50:29.000
1922,505,30,2023-09-08T12:50:29.000
1923,507,21,2023-09-08T12:50:29.000
1924,508,16,2023-09-08T12:50:29.000
1925,509,16,2023-09-08T12:50:29.000
1926,512,19,2023-09-08T12:50:29.000
1927,522,19,2023-09-08T12:50:29.000
1928,514,27,2023-09-08T12:50:29.000
1929,515,24,2023-09-08T12:50:29.000
1930,516,21,2023-09-08T12:50:29.000
1931,517,22,2023-09-08T12:50:29.000
1932,518,27,2023-09-08T12:50:29.000
1933,519,16,2023-09-08T12:50:29.000
1934,520,28,2023-09-08T12:50:29.000
1935,521,21,2023-09-08T12:50:29.000
1936,523,15,2023-09-08T12:50:29.000
1937,513,23,2023-09-08T12:50:29.000
1938,500,22,2023-09-08T12:50:29.000
