,index,speed,time,start_latitude
323,41924,24,2023-09-06T01:50:16.000,41.9279807743
324,41931,29,2023-09-06T01:50:16.000,41.8156948926
325,41932,22,2023-09-06T01:50:16.000,41.9248996489
326,41939,27,2023-09-06T01:50:16.000,41.9168043897
327,41921,27,2023-09-06T01:50:16.000,41.9321780939
328,41661,26,2023-09-06T02:01:07.000,41.8666115084
329,41664,26,2023-09-06T02:01:07.000,41.8520308712
330,41665,25,2023-09-06T02:01:07.000,41.9686138926
331,41668,29,2023-09-06T02:01:07.000,41.8259368847
332,41669,30,2023-09-06T02:01:07.000,41.8390729803
333,41671,30,2023-09-06T02:01:07.000,41.97589051
334,41676,27,2023-09-06T02:01:07.000,41.9394597831
335,41678,24,2023-09-06T02:01:07.000,41.9467297764
336,41683,23,2023-09-06T02:01:07.000,41.9613118159
337,41686,26,2023-09-06T02:01:07.000,41.9540117081
338,41687,28,2023-09-06T02:01:07.000,41.857496
339,41498,25,2023-09-06T02:10:16.000,41.8760825857
340,41499,28,2023-09-06T02:10:16.000,41.857496
341,41500,35,2023-09-06T02:10:16.000,41.7501017847
342,41508,27,2023-09-06T02:10:16.000,41.8666115084
343,41509,27,2023-09-06T02:10:16.000,41.8957422115
344,41504,26,2023-09-06T02:10:16.000,41.8829951691
345,41517,29,2023-09-06T02:10:16.000,41.7792149771
346,41512,31,2023-09-06T02:10:16.000,41.7592310843
347,41534,27,2023-09-06T02:10:16.000,41.764701176
348,41527,27,2023-09-06T02:10:16.000,41.7719765782
349,41525,25,2023-09-06T02:10:16.000,41.8906470248
350,41521,30,2023-09-06T02:10:16.000,41.97589051
351,41349,30,2023-09-06T02:20:35.000,41.97589051
352,41351,30,2023-09-06T02:20:35.000,41.9321780939
353,41352,33,2023-09-06T02:20:35.000,41.793875546
354,41359,33,2023-09-06T02:20:35.000,41.9168043897
355,41371,23,2023-09-06T02:20:35.000,41.9030150932
356,41369,26,2023-09-06T02:20:35.000,41.9279807743
357,41374,24,2023-09-06T02:20:35.000,41.8011451454
358,41376,25,2023-09-06T02:20:35.000,41.9103198343
359,41377,28,2023-09-06T02:20:35.000,41.9248996489
360,41378,33,2023-09-06T02:20:35.000,41.8084247143
361,41379,33,2023-09-06T02:20:35.000,41.8156948926
362,41380,30,2023-09-06T02:20:35.000,41.8259368847
363,41373,27,2023-09-06T02:20:35.000,41.8229949942
364,41372,29,2023-09-06T02:20:35.000,41.786527685
365,41197,30,2023-09-06T02:30:49.000,41.9321780939
366,41174,30,2023-09-06T02:30:49.000,41.97589051
367,41175,18,2023-09-06T02:30:49.000,41.7501017847
368,41184,33,2023-09-06T02:30:49.000,41.9686138926
369,41191,25,2023-09-06T02:30:49.000,41.9613118159
370,41192,30,2023-09-06T02:30:49.000,41.8259368847
371,41205,30,2023-09-06T02:30:49.000,41.8390729803
372,41210,30,2023-09-06T02:30:49.000,41.8520308712
373,41211,30,2023-09-06T02:30:49.000,41.9394597831
374,41217,26,2023-09-06T02:30:49.000,41.9467297764
375,41221,27,2023-09-06T02:30:49.000,41.9540117081
